Iteration,Loss
1,0.14447857439517975
2,2.6418373584747314
3,0.08739987015724182
4,2.387053966522217
5,2.191155195236206
6,0.0257104579359293
7,0.023282650858163834
8,1.9771361351013184
9,0.00801742821931839
10,0.007266775704920292
11,1.79758882522583
12,1.6516517400741577
13,1.517965316772461
14,0.004966748412698507
15,0.010280748829245567
16,0.45052027702331543
17,0.008094757795333862
18,1.3723537921905518
19,1.2608730792999268
20,0.035147327929735184
21,1.1710385084152222
22,0.30887570977211
23,0.2835876941680908
24,0.26023873686790466
25,0.07222938537597656
26,0.07078119367361069
27,0.06424456834793091
28,0.26868852972984314
29,0.06772151589393616
30,0.25533825159072876
31,0.07478118687868118
32,0.2447778284549713
33,0.22433198988437653
34,0.9592836499214172
35,0.10502710938453674
36,0.09803006798028946
37,0.10069326311349869
38,0.21065795421600342
39,0.10274694859981537
40,0.20450785756111145
41,0.9137445092201233
42,0.16333433985710144
43,0.1432380974292755
44,0.1184726282954216
45,0.1105358824133873
46,0.18117767572402954
47,0.11286958307027817
48,0.11765226721763611
49,0.10654512047767639
50,0.0964956060051918
51,0.08740153908729553
52,0.9781200885772705
53,0.8959739804267883
54,0.8208156228065491
55,0.15683455765247345
56,0.12835420668125153
57,0.1710134595632553
58,0.12994623184204102
59,0.7983832955360413
60,0.16437657177448273
61,0.7598428726196289
62,0.17741481959819794
63,0.16109155118465424
64,0.7527303099632263
65,0.6904628872871399
66,0.12385176122188568
67,0.6161116361618042
68,0.24597230553627014
69,0.19187726080417633
70,0.1790369302034378
71,0.1967947632074356
72,0.6672504544258118
73,0.17631688714027405
74,0.6337924003601074
75,0.18589173257350922
76,0.17354311048984528
77,0.19742748141288757
78,0.1502937376499176
79,0.6721349954605103
80,0.6179368495941162
81,0.2246869057416916
82,0.16795289516448975
83,0.6167632341384888
84,0.17727676033973694
85,0.20741398632526398
86,0.6152002215385437
87,0.2166489064693451
88,0.15256334841251373
89,0.5751717686653137
90,0.23954695463180542
91,0.13691209256649017
92,0.5402153134346008
93,0.49698203802108765
94,0.2897113561630249
95,0.10934623330831528
96,0.22510135173797607
97,0.21019205451011658
98,0.2458609789609909
99,0.18192709982395172
100,0.21117444336414337
101,0.19283616542816162
102,0.6150391101837158
103,0.5666776895523071
104,0.18579092621803284
105,0.2159315049648285
106,0.19734205305576324
107,0.5947619676589966
108,0.15712910890579224
109,0.530134916305542
110,0.48853549361228943
111,0.4501743018627167
112,0.09867522865533829
113,0.09072479605674744
114,0.08339253067970276
115,0.07663314044475555
116,0.28319939970970154
117,0.26433879137039185
118,0.09106086939573288
119,0.32876378297805786
120,0.42613300681114197
121,0.2590436339378357
122,0.3094331920146942
123,0.22394604980945587
124,0.20924949645996094
125,0.131303608417511
126,0.465900719165802
127,0.22695499658584595
128,0.44953128695487976
129,0.23221994936466217
130,0.2169964462518692
131,0.20282654464244843
132,0.13619008660316467
133,0.1253446340560913
134,0.11532668024301529
135,0.42854130268096924
136,0.32596543431282043
137,0.10702414810657501
138,0.23515763878822327
139,0.219712033867836
140,0.2053377628326416
141,0.19195491075515747
142,0.14207807183265686
143,0.1905170977115631
144,0.1417391151189804
145,0.26220598816871643
146,0.14513681828975677
147,0.4851313531398773
148,0.28217893838882446
149,0.258161336183548
150,0.14724275469779968
151,0.48506850004196167
152,0.20590895414352417
153,0.13080421090126038
154,0.4512500762939453
155,0.2232535481452942
156,0.2086501121520996
157,0.19505400955677032
158,0.4742306172847748
159,0.2840750813484192
160,0.1860063672065735
161,0.24583566188812256
162,0.22519996762275696
163,0.2063249796628952
164,0.13723191618919373
165,0.12848199903964996
166,0.2160160392522812
167,0.199123814702034
168,0.19862334430217743
169,0.131617933511734
170,0.20931075513362885
171,0.19287416338920593
172,0.17765961587429047
173,0.15629425644874573
174,0.14622114598751068
175,0.13682718575000763
176,0.182695671916008
177,0.6130579710006714
178,0.18938526511192322
179,0.1744411736726761
180,0.22212378680706024
181,0.5529569387435913
182,0.5101575255393982
183,0.13925185799598694
184,0.19381169974803925
185,0.1812245100736618
186,0.15011924505233765
187,0.4753873646259308
188,0.19956307113170624
189,0.18659581243991852
190,0.47619450092315674
191,0.28162169456481934
192,0.17817674577236176
193,0.24403858184814453
194,0.153723806142807
195,0.14388059079647064
196,0.5465664267539978
197,0.22611355781555176
198,0.2073083221912384
199,0.5558722019195557
200,0.1467609703540802
201,0.1929999440908432
202,0.17793501913547516
203,0.234458327293396
204,0.21491052210330963
205,0.19450406730175018
206,0.5235576629638672
207,0.16489163041114807
208,0.17168989777565002
209,0.16545408964157104
210,0.5010847449302673
211,0.1514475792646408
212,0.1839519888162613
213,0.1505594104528427
214,0.44782784581184387
215,0.12332706898450851
216,0.2126055210828781
217,0.12436928600072861
218,0.40341782569885254
219,0.37214401364326477
220,0.24769049882888794
221,0.09958280622959137
222,0.3501538336277008
223,0.08049315959215164
224,0.27110183238983154
225,0.08411837369203568
226,0.26338934898376465
227,0.37241387367248535
228,0.22639872133731842
229,0.21166925132274628
230,0.1979503631591797
231,0.42305633425712585
232,0.3170987665653229
233,0.134845569729805
234,0.40264928340911865
235,0.21623894572257996
236,0.12108594924211502
237,0.11152911931276321
238,0.10269711166620255
239,0.36063143610954285
240,0.3785001337528229
241,0.23377041518688202
242,0.3678087294101715
243,0.366312712430954
244,0.21797320246696472
245,0.12048562616109848
246,0.33343932032585144
247,0.19733774662017822
248,0.1846204698085785
249,0.43418970704078674
250,0.3014835715293884
251,0.17514662444591522
252,0.44512709975242615
253,0.4113520383834839
254,0.380105197429657
255,0.3512006103992462
256,0.2348833531141281
257,0.34913280606269836
258,0.12766864895820618
259,0.3361329436302185
260,0.19569285213947296
261,0.14438658952713013
262,0.38366907835006714
263,0.33489418029785156
264,0.19481955468654633
265,0.39832594990730286
266,0.13085275888442993
267,0.12066540122032166
268,0.3488392233848572
269,0.2037864625453949
270,0.3851381242275238
271,0.3560154139995575
272,0.1103375107049942
273,0.10171811282634735
274,0.09374739974737167
275,0.25774073600769043
276,0.3800722658634186
277,0.11202073097229004
278,0.36413148045539856
279,0.21352839469909668
280,0.37066662311553955
281,0.21742983162403107
282,0.20344555377960205
283,0.37749436497688293
284,0.12358587980270386
285,0.350642591714859
286,0.2009078860282898
287,0.1406955122947693
288,0.12977783381938934
289,0.21003200113773346
290,0.3200317323207855
291,0.1805208921432495
292,0.15758104622364044
293,0.1800737977027893
294,0.1563863605260849
295,0.29642507433891296
296,0.16489706933498383
297,0.4390922784805298
298,0.17120809853076935
299,0.27027928829193115
300,0.44836530089378357
301,0.16398577392101288
302,0.17474180459976196
303,0.4150772988796234
304,0.3013293743133545
305,0.1624666005373001
306,0.393348753452301
307,0.19373492896556854
308,0.14581447839736938
309,0.19238147139549255
310,0.38271647691726685
311,0.1970561146736145
312,0.3708089590072632
313,0.12740924954414368
314,0.329595685005188
315,0.38055741786956787
316,0.2104697823524475
317,0.3476530611515045
318,0.32152581214904785
319,0.10612451285123825
320,0.24154244363307953
321,0.22597980499267578
322,0.31981024146080017
323,0.38607653975486755
324,0.3550058901309967
325,0.34710314869880676
326,0.12532445788383484
327,0.36793482303619385
328,0.20150792598724365
329,0.32162389159202576
330,0.2958648204803467
331,0.2722044289112091
332,0.25046584010124207
333,0.20918413996696472
334,0.19332267343997955
335,0.26354867219924927
336,0.43752023577690125
337,0.15943416953086853
338,0.14939731359481812
339,0.24165767431259155
340,0.21604613959789276
341,0.13964588940143585
342,0.4569772779941559
343,0.2517540752887726
344,0.20818670094013214
345,0.145707368850708
346,0.4441579282283783
347,0.26070234179496765
348,0.13981392979621887
349,0.4513612985610962
350,0.4180719256401062
351,0.1757584810256958
352,0.17381225526332855
353,0.2794058322906494
354,0.19043855369091034
355,0.2738114297389984
356,0.4184102714061737
357,0.17497122287750244
358,0.3709428906440735
359,0.34337109327316284
360,0.1322169303894043
361,0.35926055908203125
362,0.32983601093292236
363,0.12482163310050964
364,0.3714515268802643
365,0.13128584623336792
366,0.3576890528202057
367,0.32896238565444946
368,0.3549315333366394
369,0.3285107910633087
370,0.3524036705493927
371,0.3289366066455841
372,0.21927866339683533
373,0.3312744200229645
374,0.3048493564128876
375,0.1736483871936798
376,0.26654160022735596
377,0.24536187946796417
378,0.22588035464286804
379,0.23409922420978546
380,0.13810193538665771
381,0.2280443012714386
382,0.21092920005321503
383,0.4130517542362213
384,0.27070072293281555
385,0.40680187940597534
386,0.17125695943832397
387,0.25955408811569214
388,0.23887954652309418
389,0.4405907094478607
390,0.20163193345069885
391,0.38997676968574524
392,0.361164391040802
393,0.15391805768013
394,0.20740503072738647
395,0.33635884523391724
396,0.13952264189720154
397,0.3491594195365906
398,0.3226074278354645
399,0.34573495388031006
400,0.3231256902217865
401,0.2200404703617096
402,0.14563427865505219
403,0.3412935733795166
404,0.2004498839378357
405,0.29809895157814026
406,0.1728571504354477
407,0.3826359510421753
408,0.17417669296264648
409,0.3386005461215973
410,0.32541897892951965
411,0.2995621860027313
412,0.17461948096752167
413,0.19143368303775787
414,0.1770838499069214
415,0.18733566999435425
416,0.175528883934021
417,0.3765197694301605
418,0.1705649048089981
419,0.19219879806041718
420,0.169448122382164
421,0.1917925924062729
422,0.17969007790088654
423,0.18001830577850342
424,0.3492966592311859
425,0.3191513121128082
426,0.16792534291744232
427,0.19203120470046997
428,0.1668931543827057
429,0.3329724967479706
430,0.2077709138393402
431,0.19460450112819672
432,0.34044840931892395
433,0.1481505185365677
434,0.30139806866645813
435,0.36859533190727234
436,0.2077219933271408
437,0.15197573602199554
438,0.3053310215473175
439,0.22225528955459595
440,0.13876473903656006
441,0.21955923736095428
442,0.30169835686683655
443,0.2793453633785248
444,0.2586265504360199
445,0.23942482471466064
446,0.2695833444595337
447,0.25230494141578674
448,0.25327831506729126
449,0.10466989874839783
450,0.22436462342739105
451,0.4606732130050659
452,0.25582194328308105
453,0.23948904871940613
454,0.22425715625286102
455,0.27827903628349304
456,0.12410545349121094
457,0.2367771863937378
458,0.3853378891944885
459,0.3550946116447449
460,0.18648181855678558
461,0.1712724268436432
462,0.18630452454090118
463,0.3131738305091858
464,0.3490486443042755
465,0.1750914454460144
466,0.18263891339302063
467,0.3150442838668823
468,0.1609707623720169
469,0.2767999470233917
470,0.13824929296970367
471,0.39949479699134827
472,0.26682040095329285
473,0.2251497358083725
474,0.37498170137405396
475,0.19088861346244812
476,0.3043592572212219
