Epoch,Iteration,Loss
0,307,0.7025790214538574
0,308,0.6492812633514404
0,309,0.6974414587020874
0,310,0.6859662532806396
0,311,0.6682085990905762
0,312,0.7057059407234192
0,313,0.6537113189697266
0,314,0.6570223569869995
0,315,0.6673723459243774
0,316,0.702479362487793
0,317,0.711471676826477
0,318,0.6801920533180237
0,319,0.6504254937171936
0,320,0.7353760004043579
0,321,0.6940599679946899
0,322,0.6487876176834106
0,323,0.6863076686859131
0,324,0.6857047080993652
0,325,0.7010070085525513
0,326,0.7217065691947937
0,327,0.6681045889854431
0,328,0.6884809732437134
0,329,0.6507763266563416
0,330,0.6576970219612122
0,331,0.590376615524292
0,332,0.6858665943145752
0,333,0.6996108293533325
0,334,0.8459364175796509
0,335,0.8375232219696045
0,336,0.6615984439849854
0,337,0.6674036979675293
0,338,0.6762133836746216
0,339,0.7370888590812683
0,340,0.7314326763153076
0,341,0.690971851348877
0,342,0.6759490370750427
0,343,0.6968542337417603
0,344,0.7121767997741699
0,345,0.6798768043518066
0,346,0.7414305806159973
0,347,0.6441539525985718
0,348,0.6965382695198059
0,349,0.689547598361969
0,350,0.6708422899246216
0,351,0.6737970113754272
0,352,0.6894885301589966
0,353,0.6722033619880676
0,354,0.7046154737472534
0,355,0.6368899345397949
0,356,0.658575177192688
0,357,0.6691529154777527
0,358,0.698065459728241
0,359,0.7073667645454407
0,360,0.7112021446228027
0,361,0.7045538425445557
0,362,0.6534072160720825
0,363,0.6452183723449707
0,364,0.7077127695083618
0,365,0.7170812487602234
0,366,0.6586211919784546
0,367,0.6825101375579834
0,368,0.6923945546150208
0,369,0.6714749336242676
0,370,0.6606508493423462
0,371,0.6706475019454956
0,372,0.6904454231262207
0,373,0.6743726134300232
0,374,0.7056981921195984
0,375,0.6656926274299622
0,376,0.6748709082603455
0,377,0.7008786201477051
0,378,0.7081518769264221
0,379,0.6829395294189453
0,380,0.6748594045639038
0,381,0.6483979821205139
0,382,0.7005500793457031
0,383,0.6390974521636963
0,384,0.6303108334541321
0,385,0.6927477717399597
0,386,0.6901706457138062
0,387,0.7290775179862976
0,388,0.6606336832046509
0,389,0.7195002436637878
0,390,0.6646372079849243
0,391,0.6850318312644958
0,392,0.6592437624931335
0,393,0.6739313006401062
0,394,0.6568186283111572
0,395,0.7113970518112183
0,396,0.6755491495132446
0,397,0.685279369354248
0,398,0.7008309364318848
0,399,0.6457487344741821
0,400,0.7112014293670654
0,401,0.6896847486495972
0,402,0.7309658527374268
0,403,0.7211611270904541
0,404,0.7298007011413574
0,405,0.7019961476325989
0,406,0.6833641529083252
0,407,0.66325443983078
0,408,0.6890313625335693
0,409,0.6513007879257202
0,410,0.6439022421836853
0,411,0.6630779504776001
0,412,0.7055407762527466
0,413,0.6669957637786865
0,414,0.7061194777488708
0,415,0.6250663995742798
0,416,0.6991180181503296
0,417,0.8494036793708801
0,418,0.706939697265625
0,419,0.6434096693992615
0,420,0.7070034146308899
0,421,0.7443138360977173
0,422,0.6806790828704834
0,423,0.624315619468689
0,424,0.6507314443588257
0,425,0.5988489389419556
0,426,0.6895532608032227
0,427,0.6689914464950562
0,428,0.6307257413864136
0,429,0.7147374749183655
0,430,0.7084004878997803
0,431,0.711654543876648
0,432,0.7171676158905029
0,433,0.6994057893753052
0,434,0.7303459644317627
0,435,0.7070837020874023
0,436,0.672186553478241
0,437,0.6561273336410522
0,438,0.7087596654891968
0,439,0.6274646520614624
0,440,0.6960926055908203
0,441,0.6250516176223755
0,442,0.6664317846298218
0,443,0.6413774490356445
0,444,0.7395415306091309
0,445,0.7980514764785767
0,446,0.7145110368728638
0,447,0.7244598269462585
0,448,0.7001878023147583
0,449,0.6514837145805359
0,450,0.7352753281593323
0,451,0.6324300765991211
0,452,0.6990828514099121
0,453,0.6519398093223572
0,454,0.6691145896911621
0,455,0.7033747434616089
0,456,0.7219305038452148
0,457,0.6688253283500671
0,458,0.6638647317886353
0,459,0.6711291670799255
0,460,0.7072131037712097
0,461,0.706585168838501
0,462,0.6750780344009399
0,463,0.6244007349014282
0,464,0.654032289981842
0,465,0.7006244659423828
0,466,0.6827020645141602
0,467,0.6529357433319092
0,468,0.6079732179641724
0,469,0.6624188423156738
0,470,0.7683249711990356
0,471,0.8104285597801208
0,472,0.7947922945022583
0,473,0.6500481367111206
0,474,0.7718801498413086
0,475,0.7372837066650391
0,476,0.7759027481079102
0,477,0.7267820835113525
0,478,0.7478909492492676
0,479,0.6983010768890381
0,480,0.714799165725708
0,481,0.6671772003173828
0,482,0.6654261350631714
0,483,0.6549801230430603
0,484,0.7014012932777405
0,485,0.7056907415390015
0,486,0.7167656421661377
0,487,0.7146231532096863
0,488,0.6918424367904663
0,489,0.7009992003440857
0,490,0.6701672673225403
0,491,0.6843993663787842
0,492,0.7228493690490723
0,493,0.6520686149597168
0,494,0.7210921049118042
0,495,0.7502772808074951
0,496,0.695457935333252
0,497,0.7039751410484314
0,498,0.7127183675765991
0,499,0.7186630368232727
0,500,0.6865972876548767
0,501,0.6722948551177979
0,502,0.6567583084106445
0,503,0.6808830499649048
0,504,0.6841150522232056
0,505,0.6594747304916382
0,506,0.6696743369102478
0,507,0.693767249584198
0,508,0.6778455972671509
0,509,0.694983959197998
0,510,0.696778416633606
0,511,0.7046539783477783
0,512,0.6608445644378662
0,513,0.6802308559417725
0,514,0.7065984010696411
0,515,0.6708911657333374
0,516,0.6551229953765869
0,517,0.6811464428901672
0,518,0.6836954951286316
0,519,0.7119882702827454
0,520,0.6991852521896362
0,521,0.7094883918762207
0,522,0.6915966868400574
0,523,0.6656720638275146
0,524,0.7104026079177856
0,525,0.6838163137435913
0,526,0.6761786937713623
0,527,0.7048889398574829
0,528,0.67674720287323
0,529,0.7043828368186951
0,530,0.7035019993782043
0,531,0.6902519464492798
0,532,0.682397186756134
0,533,0.7069246768951416
0,534,0.6607290506362915
0,535,0.707870602607727
0,536,0.6940614581108093
0,537,0.7013934850692749
0,538,0.7087252736091614
0,539,0.6946026682853699
0,540,0.6937880516052246
0,541,0.6773734092712402
0,542,0.6869084239006042
0,543,0.6727542281150818
0,544,0.6496244668960571
0,545,0.7051665186882019
0,546,0.6796204447746277
0,547,0.7000114917755127
0,548,0.707512617111206
0,549,0.6750366687774658
0,550,0.6788982152938843
0,551,0.6649918556213379
0,552,0.6849875450134277
0,553,0.6827530860900879
0,554,0.6783336997032166
0,555,0.6707477569580078
0,556,0.6863804459571838
0,557,0.6846445202827454
0,558,0.7004674673080444
0,559,0.7032315135002136
0,560,0.6685889959335327
0,561,0.6687829494476318
0,562,0.7047863602638245
0,563,0.7004650831222534
0,564,0.6490845680236816
0,565,0.6795486211776733
0,566,0.70609450340271
0,567,0.7145280838012695
0,568,0.6757984757423401
0,569,0.6837111711502075
0,570,0.6846233010292053
0,571,0.7071112394332886
0,572,0.6710585355758667
0,573,0.6929459571838379
0,574,0.6889930963516235
0,575,0.6597466468811035
0,576,0.6898632645606995
0,577,0.6673784255981445
0,578,0.7140184640884399
0,579,0.6678948402404785
0,580,0.66594398021698
0,581,0.706584095954895
0,582,0.6896483302116394
0,583,0.6938025951385498
0,584,0.6500664949417114
0,585,0.6637324094772339
0,586,0.7075379490852356
0,587,0.6945062875747681
0,588,0.6698027849197388
0,589,0.7008256912231445
0,590,0.6331366300582886
0,591,0.7471306324005127
0,592,0.6702615022659302
0,593,0.7186825275421143
0,594,0.6755101680755615
0,595,0.6991603374481201
0,596,0.6845769882202148
0,597,0.6916966438293457
0,598,0.67721027135849
0,599,0.6918801665306091
0,600,0.6477696895599365
0,601,0.6490128040313721
0,602,0.7389329075813293
0,603,0.6969869136810303
0,604,0.7020403146743774
0,605,0.6542894244194031
0,606,0.6952242851257324
0,607,0.7063421607017517
0,608,0.683204174041748
0,609,0.6989367604255676
0,610,0.7216173410415649
0,611,0.6759191751480103
0,612,0.7256351709365845
0,613,0.66319340467453
0,614,0.7064959406852722
0,615,0.6521471738815308
0,616,0.6922422647476196
0,617,0.668371319770813
0,618,0.7012398838996887
0,619,0.6660147905349731
0,620,0.6963854432106018
0,621,0.6962037682533264
0,622,0.6612033843994141
0,623,0.6782418489456177
0,624,0.6914306282997131
0,625,0.6769862771034241
